7 0 1 67 0
7 0 1 71 0
7 0 2 67 0
7 0 2 71 0
7 0 3 55 0
7 0 4 55 0
7 0 4 62 0

7 0 0 78 1
7 0 0 81 1
7 0 1 66 1
7 0 1 69 1
7 0 2 66 1
7 0 2 69 1
7 0 3 50 1
7 0 4 50 1
7 0 4 62 1
8 0 0 78 0
8 0 0 81 0
8 0 1 66 0
8 0 1 69 0
8 0 2 66 0
8 0 2 69 0
8 0 3 50 0
8 0 4 50 0
8 0 4 62 0



8 0 0 74 1
8 0 0 79 1
8 0 1 62 1
8 0 1 67 1
8 0 2 62 1
8 0 2 67 1
8 0 3 59 1
8 0 4 59 1
9 0 0 74 0
9 0 0 79 0
9 0 1 62 0
9 0 1 67 0
9 0 2 62 0
9 0 2 67 0
9 0 3 59 0
9 0 4 59 0

9 0 0 74 1
9 0 0 79 1
9 0 1 62 1
9 0 1 67 1
9 0 2 62 1
9 0 2 67 1
9 0 3 59 1
9 0 4 59 1
10 0 0 74 0
10 0 0 79 0
10 0 1 62 0
10 0 1 67 0
10 0 2 62 0
10 0 2 67 0
10 0 3 59 0
10 0 4 59 0

10 0 0 78 1
10 0 0 81 1
10 0 1 66 1
10 0 1 69 1
10 0 2 66 1
10 0 2 69 1
10 0 3 57 1
10 0 4 57 1
10 0 4 62 1
11 0 0 78 0
11 0 0 81 0
11 0 1 66 0
11 0 1 69 0
11 0 2 66 0
11 0 2 69 0
11 0 3 57 0
11 0 4 57 0
11 0 4 62 0

11 0 0 79 1
11 0 0 83 1
11 0 1 67 1
11 0 1 71 1
11 0 2 67 1
11 0 2 71 1
11 0 3 55 1
11 0 4 55 1
11 0 4 62 1
12 0 0 79 0
12 0 0 83 0
12 0 1 67 0
12 0 1 71 0
12 0 2 67 0
12 0 2 71 0
12 0 3 55 0
12 0 4 55 0
12 0 4 62 0



12 0 0 79 1
12 0 0 83 1
12 0 1 67 1
12 0 1 71 1
12 0 2 67 1
12 0 2 71 1
12 0 3 50 1
12 0 4 50 1
12 0 4 62 1
13 2 0 79 0
13 2 0 83 0
13 2 1 67 0
13 2 1 71 0
13 2 2 67 0
13 2 2 71 0
13 2 3 50 0
13 2 4 50 0
13 2 4 62 0

13 2 0 78 1
13 2 0 81 1
13 2 1 66 1
13 2 1 69 1
13 2 2 66 1
13 2 2 69 1
13 2 3 50 1
13 2 4 50 1
13 2 4 62 1
14 0 0 78 0
14 0 0 81 0
14 0 1 66 0
14 0 1 69 0
14 0 2 66 0
14 0 2 69 0
14 0 3 50 0
14 0 4 50 0
14 0 4 62 0

14 0 0 78 1
14 0 0 81 1
14 0 1 66 1
14 0 1 69 1
14 0 2 66 1
14 0 2 69 1
14 0 3 50 1
14 0 4 50 1
14 0 4 62 1
16 0 0 78 0
16 0 0 81 0
16 0 1 66 0
16 0 1 69 0
16 0 2 66 0
16 0 2 69 0
16 0 3 50 0
16 0 4 50 0
16 0 4 62 0



16 0 0 79 1
16 0 0 83 1
16 0 1 67 1
16 0 1 71 1
16 0 2 67 1
16 0 2 71 1
16 0 3 55 1
16 0 4 55 1
16 0 4 62 1
17 0 0 79 0
17 0 0 83 0
17 0 1 67 0
17 0 1 71 0
17 0 2 67 0
17 0 2 71 0
17 0 3 55 0
17 0 4 55 0
17 0 4 62 0

17 0 0 79 1
17 0 0 83 1
17 0 1 67 1
17 0 1 71 1
17 0 2 67 1
17 0 2 71 1
17 0 3 55 1
17 0 4 55 1
17 0 4 62 1
18 0 0 79 0
18 0 0 83 0
18 0 1 67 0
18 0 1 71 0
18 0 2 67 0
18 0 2 71 0
18 0 3 55 0
18 0 4 55 0
18 0 4 62 0

18 0 0 81 1
18 0 0 84 1
18 0 1 69 1
18 0 1 72 1
18 0 2 69 1
18 0 2 72 1
18 0 3 55 1
18 0 4 55 1
18 0 4 60 1
19 0 0 81 0
19 0 0 84 0
19 0 1 69 0
19 0 1 72 0
19 0 2 69 0
19 0 2 72 0
19 0 3 55 0
19 0 4 55 0
19 0 4 60 0

19 0 0 79 1
19 0 0 86 1
19 0 1 67 1
19 0 1 74 1
19 0 2 67 1
19 0 2 74 1
19 0 3 55 1
19 0 4 55 1
19 0 4 59 1
20 0 0 79 0
20 0 0 86 0
20 0 1 67 0
20 0 1 74 0
20 0 2 67 0
20 0 2 74 0
20 0 3 55 0
20 0 4 55 0
20 0 4 59 0



20 0 0 79 1
20 0 0 86 1
20 0 1 67 1
20 0 1 74 1
20 0 2 67 1
20 0 2 74 1
20 0 3 52 1
20 0 4 52 1
20 0 4 64 1
21 0 0 86 0
21 0 0 84 1
21 0 1 74 0
21 0 1 72 1
21 0 2 74 0
21 0 2 72 1

21 2 0 79 0
21 2 0 81 1
21 2 1 67 0
21 2 1 69 1
21 2 2 67 0
21 2 2 69 1
21 2 3 52 0
21 2 4 52 0
21 2 4 64 0
21 2 3 54 1
21 2 4 54 1
21 2 4 62 1
22 0 0 81 0
22 0 0 84 0
22 0 1 69 0
22 0 1 72 0
22 0 2 69 0
22 0 2 72 0
22 0 3 54 0
22 0 4 54 0
22 0 4 62 0

22 0 0 79 1
22 0 0 83 1
22 0 1 67 1
22 0 1 71 1
22 0 2 67 1
22 0 2 71 1
22 0 3 55 1
22 0 4 55 1
22 0 4 62 1
23 0 0 79 0
23 0 0 83 0
23 0 1 67 0
23 0 1 71 0
23 0 2 67 0
23 0 2 71 0
23 0 3 55 0
23 0 4 55 0
23 0 4 62 0

23 0 0 78 1
23 0 0 81 1
23 0 1 66 1
23 0 1 69 1
23 0 2 66 1
23 0 2 69 1
23 0 3 50 1
23 0 4 50 1
23 0 4 62 1
24 0 0 78 0
24 0 0 81 0
24 0 1 66 0
24 0 1 69 0
24 0 2 66 0
24 0 2 69 0
24 0 3 50 0
24 0 4 50 0
24 0 4 62 0



24 0 0 74 1
24 0 0 79 1
24 0 1 62 1
24 0 1 67 1
24 0 2 62 1
24 0 2 67 1
24 0 3 59 1
24 0 4 59 1
25 0 0 74 0
25 0 0 79 0
25 0 1 62 0
25 0 1 67 0
25 0 2 62 0
25 0 2 67 0
25 0 3 59 0
25 0 4 59 0

25 0 0 74 1
25 0 0 79 1
25 0 1 62 1
25 0 1 67 1
25 0 2 62 1
25 0 2 67 1
25 0 3 59 1
25 0 4 59 1
26 0 0 74 0
26 0 0 79 0
26 0 1 62 0
26 0 1 67 0
26 0 2 62 0
26 0 2 67 0
26 0 3 59 0
26 0 4 59 0

26 0 0 78 1
26 0 0 81 1
26 0 1 66 1
26 0 1 69 1
26 0 2 66 1
26 0 2 69 1
26 0 3 57 1
26 0 4 57 1
26 0 4 62 1
27 0 0 78 0
27 0 0 81 0
27 0 1 66 0
27 0 1 69 0
27 0 2 66 0
27 0 2 69 0
27 0 3 57 0
27 0 4 57 0
27 0 4 62 0

27 0 0 79 1
27 0 0 83 1
27 0 1 67 1
27 0 1 71 1
27 0 2 67 1
27 0 2 71 1
27 0 3 55 1
27 0 4 55 1
27 0 4 62 1
28 0 0 79 0
28 0 0 83 0
28 0 1 67 0
28 0 1 71 0
28 0 2 67 0
28 0 2 71 0
28 0 3 55 0
28 0 4 55 0
28 0 4 62 0



28 0 0 79 1
28 0 0 81 1
28 0 1 67 1
28 0 1 69 1
28 0 2 67 1
28 0 2 69 1
28 0 3 50 1
28 0 4 50 1
28 0 4 62 1
29 0 0 78 1
29 0 0 79 0
29 0 1 66 1
29 0 1 67 0
29 0 2 66 1
29 0 2 67 0
29 0 3 50 0
29 0 4 50 0
29 0 4 62 0
29 0 3 50 1
29 0 4 50 1
29 0 4 62 1

29 2 0 79 1
29 2 0 81 0
29 2 1 67 1
29 2 1 69 0
29 2 2 67 1
29 2 2 69 0
30 0 0 78 0
30 0 0 79 0
30 0 1 66 0
30 0 1 67 0
30 0 2 66 0
30 0 2 67 0
30 0 3 50 0
30 0 4 50 0
30 0 4 62 0

30 0 0 74 1
30 0 0 79 1
30 0 1 62 1
30 0 1 67 1
30 0 2 62 1
30 0 2 67 1
30 0 3 43 1
30 0 4 43 1
30 0 4 59 1
32 0 0 74 0
32 0 0 79 0
32 0 1 62 0
32 0 1 67 0
32 0 2 62 0
32 0 2 67 0
32 0 3 43 0
32 0 4 43 0
32 0 4 59 0



32 0 0 74 1
32 0 0 81 1
32 0 1 62 1
32 0 1 69 1
32 0 2 62 1
32 0 2 69 1
32 0 3 50 1
32 0 4 50 1
32 0 4 54 1
33 0 0 74 0
33 0 0 81 0
33 0 1 62 0
33 0 1 69 0
33 0 2 62 0
33 0 2 69 0
33 0 3 50 0
33 0 4 50 0
33 0 4 54 0

33 0 0 74 1
33 0 0 81 1
33 0 1 62 1
33 0 1 69 1
33 0 2 62 1
33 0 2 69 1
33 0 3 50 1
33 0 4 50 1
33 0 4 54 1
34 0 0 74 0
34 0 0 81 0
34 0 1 62 0
34 0 1 69 0
34 0 2 62 0
34 0 2 69 0
34 0 3 50 0
34 0 4 50 0
34 0 4 54 0

34 0 0 74 1
34 0 0 83 1
34 0 1 62 1
34 0 1 71 1
34 0 2 62 1
34 0 2 71 1
34 0 3 50 1
34 0 4 50 1
34 0 4 55 1
35 0 0 74 0
35 0 0 83 0
35 0 1 62 0
35 0 1 71 0
35 0 2 62 0
35 0 2 71 0
35 0 3 50 0
35 0 4 50 0
35 0 4 55 0

35 0 0 74 1
35 0 0 79 1
35 0 1 62 1
35 0 1 67 1
35 0 2 62 1
35 0 2 67 1
35 0 3 50 1
35 0 4 50 1
35 0 4 52 1
36 0 0 74 0
36 0 0 79 0
36 0 1 62 0
36 0 1 67 0
36 0 2 62 0
36 0 2 67 0
36 0 3 50 0
36 0 4 50 0
36 0 4 52 0



36 0 0 74 1
36 0 0 81 1
36 0 1 62 1
36 0 1 69 1
36 0 2 62 1
36 0 2 69 1
36 0 3 50 1
36 0 4 50 1
36 0 4 54 1
37 0 0 74 0
37 0 0 81 0
37 0 1 62 0
37 0 1 69 0
37 0 2 62 0
37 0 2 69 0
37 0 3 50 0
37 0 4 50 0
37 0 4 54 0

37 0 0 74 1
37 0 0 83 1
37 0 1 62 1
37 0 1 71 1
37 0 2 62 1
37 0 2 71 1
37 0 3 50 1
37 0 4 50 1
37 0 4 55 1

37 2 0 83 0
37 2 1 71 0
37 2 2 71 0
37 2 4 55 0
37 2 0 84 1
37 2 1 72 1
37 2 2 72 1
37 2 4 57 1

38 0 0 74 0
38 0 0 84 0
38 0 1 62 0
38 0 1 72 0
38 0 2 62 0
38 0 2 72 0
38 0 3 50 0
38 0 4 50 0
38 0 4 57 0

38 0 0 74 1
38 0 0 83 1
38 0 1 62 1
38 0 1 71 1
38 0 2 62 1
38 0 2 71 1
38 0 3 50 1
38 0 4 50 1
38 0 4 55 1
39 0 0 74 0
39 0 0 83 0
39 0 1 62 0
39 0 1 71 0
39 0 2 62 0
39 0 2 71 0
39 0 3 50 0
39 0 4 50 0
39 0 4 55 0

39 0 0 74 1
39 0 0 79 1
39 0 1 62 1
39 0 1 67 1
39 0 2 62 1
39 0 2 67 1
39 0 3 50 1
39 0 4 50 1
39 0 4 52 1
40 0 0 74 0
40 0 0 79 0
40 0 1 62 0
40 0 1 67 0
40 0 2 62 0
40 0 2 67 0
40 0 3 50 0
40 0 4 50 0
40 0 4 52 0



40 0 0 74 1
40 0 0 81 1
40 0 1 62 1
40 0 1 69 1
40 0 2 62 1
40 0 2 69 1
40 0 3 50 1
40 0 4 50 1
40 0 4 54 1
41 0 0 74 0
41 0 0 81 0
41 0 1 62 0
41 0 1 69 0
41 0 2 62 0
41 0 2 69 0
41 0 3 50 0
41 0 4 50 0
41 0 4 54 0

41 0 0 74 1
41 0 0 83 1
41 0 1 62 1
41 0 1 71 1
41 0 2 62 1
41 0 2 71 1
41 0 3 50 1
41 0 4 50 1
41 0 4 54 1

41 2 0 83 0
41 2 1 71 0
41 2 2 71 0
41 2 0 84 1
41 2 1 72 1
41 2 2 72 1

42 0 0 74 0
42 0 0 84 0
42 0 1 62 0
42 0 1 72 0
42 0 2 62 0
42 0 2 72 0
42 0 3 50 0
42 0 4 50 0
42 0 4 54 0

42 0 0 78 1
42 0 0 83 1
42 0 1 66 1
42 0 1 71 1
42 0 2 66 1
42 0 2 71 1
42 0 3 51 1
42 0 4 51 1
42 0 4 55 1
43 0 0 78 0
43 0 0 83 0
43 0 1 66 0
43 0 1 71 0
43 0 2 66 0
43 0 2 71 0
43 0 3 51 0
43 0 4 51 0
43 0 4 55 0

43 0 0 78 1
43 0 0 81 1
43 0 1 66 1
43 0 1 69 1
43 0 2 66 1
43 0 2 69 1
43 0 3 51 1
43 0 4 51 1
43 0 4 59 1
44 0 0 78 0
44 0 0 81 0
44 0 1 66 0
44 0 1 69 0
44 0 2 66 0
44 0 2 69 0
44 0 3 51 0
44 0 4 51 0
44 0 4 59 0



44 0 0 76 1
44 0 0 79 1
44 0 1 64 1
44 0 1 67 1
44 0 2 64 1
44 0 2 67 1
44 0 3 52 1
44 0 4 52 1
44 0 4 59 1
45 0 0 76 0
45 0 0 79 0
45 0 1 64 0
45 0 1 67 0
45 0 2 64 0
45 0 2 67 0
45 0 3 52 0
45 0 4 52 0
45 0 4 59 0

45 0 0 73 1
45 0 0 81 1
45 0 1 61 1
45 0 1 69 1
45 0 2 61 1
45 0 2 69 1
45 0 3 45 1
45 0 4 45 1
45 0 4 57 1
46 0 0 73 0
46 0 0 81 0
46 0 1 61 0
46 0 1 69 0
46 0 2 61 0
46 0 2 69 0
46 0 3 45 0
46 0 4 45 0
46 0 4 57 0

46 0 0 74 1
46 0 1 62 1
46 0 2 62 1
46 0 3 50 1
46 0 4 50 1
46 0 4 55 1
47 0 4 55 0
47 0 4 54 1
48 0 0 74 0
48 0 1 62 0
48 0 2 62 0
48 0 3 50 0
48 0 4 50 0
48 0 4 54 0



48 0 0 74 1
48 0 0 83 1
48 0 1 62 1
48 0 1 71 1
48 0 2 62 1
48 0 2 71 1
48 0 3 55 1
48 0 4 55 1
49 0 0 74 0
49 0 0 83 0
49 0 1 62 0
49 0 1 71 0
49 0 2 62 0
49 0 2 71 0
49 0 3 55 0
49 0 4 55 0

49 0 0 79 1
49 0 0 83 1
49 0 1 67 1
49 0 1 71 1
49 0 2 67 1
49 0 2 71 1
49 0 3 55 1
49 0 4 55 1
49 0 4 62 1
50 0 0 79 0
50 0 0 83 0
50 0 1 67 0
50 0 1 71 0
50 0 2 67 0
50 0 2 71 0
50 0 3 55 0
50 0 4 55 0
50 0 4 62 0

50 0 0 81 1
50 0 0 84 1
50 0 1 69 1
50 0 1 72 1
50 0 2 69 1
50 0 2 72 1
50 0 3 53 1
50 0 4 53 1
50 0 4 65 1
51 0 0 81 0
51 0 0 84 0
51 0 1 69 0
51 0 1 72 0
51 0 2 69 0
51 0 2 72 0
51 0 3 53 0
51 0 4 53 0
51 0 4 65 0

51 0 0 81 1
51 0 0 86 1
51 0 1 69 1
51 0 1 74 1
51 0 2 69 1
51 0 2 74 1
51 0 3 53 1
51 0 4 53 1
51 0 4 65 1
52 0 0 81 0
52 0 0 86 0
52 0 1 69 0
52 0 1 74 0
52 0 2 69 0
52 0 2 74 0
52 0 3 53 0
52 0 4 53 0
52 0 4 65 0



52 0 0 83 1
52 0 0 86 1
52 0 1 71 1
52 0 1 74 1
52 0 2 71 1
52 0 2 74 1
52 0 3 52 1
52 0 4 52 1
52 0 4 67 1
53 0 0 83 0
53 0 0 86 0
53 0 1 71 0
53 0 1 74 0
53 0 2 71 0
53 0 2 74 0

53 0 0 79 1
53 0 0 84 1
53 0 1 67 1
53 0 1 72 1
53 0 2 67 1
53 0 2 72 1
53 2 0 79 0
53 2 1 67 0
53 2 2 67 0
53 2 3 52 0
53 2 4 52 0
53 2 4 67 0

53 2 0 81 1
53 2 1 69 1
53 2 2 69 1
53 2 3 54 1
53 2 4 54 1
53 2 4 62 1
54 0 0 81 0
54 0 0 84 0
54 0 1 69 0
54 0 1 72 0
54 0 2 69 0
54 0 2 72 0
54 0 3 54 0
54 0 4 54 0
54 0 4 62 0

54 0 0 79 1
54 0 0 83 1
54 0 1 67 1
54 0 1 71 1
54 0 2 67 1
54 0 2 71 1
54 0 3 55 1
54 0 4 55 1
54 0 4 62 1
55 0 0 79 0
55 0 0 83 0
55 0 1 67 0
55 0 1 71 0
55 0 2 67 0
55 0 2 71 0
55 0 3 55 0
55 0 4 55 0
55 0 4 62 0

55 0 0 76 1
55 0 0 81 1
55 0 1 64 1
55 0 1 69 1
55 0 2 64 1
55 0 2 69 1
55 0 3 48 1
55 0 4 48 1
55 0 4 60 1
56 0 0 76 0
56 0 0 81 0
56 0 1 64 0
56 0 1 69 0
56 0 2 64 0
56 0 2 69 0
56 0 3 48 0
56 0 4 48 0
56 0 4 60 0



56 0 0 76 1
56 0 0 79 1
56 0 1 64 1
56 0 1 67 1
56 0 2 64 1
56 0 2 67 1
56 0 3 48 1
56 0 4 48 1
56 0 4 55 1
57 0 0 76 0
57 0 0 79 0
57 0 1 64 0
57 0 1 67 0
57 0 2 64 0
57 0 2 67 0
57 0 3 48 0
57 0 4 48 0
57 0 4 55 0

57 0 0 74 1
57 0 0 79 1
57 0 1 62 1
57 0 1 67 1
57 0 2 62 1
57 0 2 67 1
57 0 3 47 1
57 0 4 47 1
57 0 4 55 1
58 0 0 74 0
58 0 0 79 0
58 0 1 62 0
58 0 1 67 0
58 0 2 62 0
58 0 2 67 0
58 0 3 47 0
58 0 4 47 0
58 0 4 55 0

58 0 0 78 1
58 0 0 81 1
58 0 1 66 1
58 0 1 69 1
58 0 2 66 1
58 0 2 69 1
58 0 3 45 1
58 0 4 45 1
58 0 4 60 1
59 0 0 78 0
59 0 0 81 0
59 0 1 66 0
59 0 1 69 0
59 0 2 66 0
59 0 2 69 0
59 0 3 45 0
59 0 4 45 0
59 0 4 60 0

59 0 0 79 1
59 0 0 83 1
59 0 1 67 1
59 0 1 71 1
59 0 2 67 1
59 0 2 71 1
59 0 3 43 1
59 0 4 43 1
59 0 4 62 1
60 0 0 79 0
60 0 0 83 0
60 0 1 67 0
60 0 1 71 0
60 0 2 67 0
60 0 2 71 0
60 0 3 43 0
60 0 4 43 0
60 0 4 62 0



60 0 0 79 1
60 0 0 81 1
60 0 1 67 1
60 0 1 69 1
60 0 2 67 1
60 0 2 69 1
60 0 3 50 1
60 0 4 50 1
60 0 4 62 1
61 0 0 78 1
61 0 0 79 0
61 0 1 66 1
61 0 1 67 0
61 0 2 66 1
61 0 2 67 0
61 0 3 50 0
61 0 4 50 0
61 0 4 62 0
61 0 3 50 1
61 0 4 50 1
61 0 4 62 1

61 2 0 79 1
61 2 0 81 0
61 2 1 67 1
61 2 1 69 0
61 2 2 67 1
61 2 2 69 0
62 0 0 78 0
62 0 0 79 0
62 0 1 66 0
62 0 1 67 0
62 0 2 66 0
62 0 2 67 0
62 0 3 50 0
62 0 4 50 0
62 0 4 62 0

62 0 0 79 1
62 0 1 67 1
62 0 2 67 1
62 0 3 43 1
62 0 4 43 1
62 0 4 59 1
64 0 0 79 0
64 0 1 67 0
64 0 2 67 0
64 0 3 43 0
64 0 4 43 0
64 0 4 59 0

